step,train_loss,val_loss,hellaswag,mmlu,arc,lr,grad_norm,tokens_per_sec,mfu,dt_ms
31215,3.011194,,,,,4.913227e-04,0.1379,287440.83,0.527653,1823.99
31216,3.001391,,,,,4.912678e-04,0.1362,287446.17,0.527663,1823.95
31217,3.013503,,,,,4.912129e-04,0.1413,287575.14,0.527899,1823.13
31218,2.974791,,,,,4.911580e-04,0.1372,287633.59,0.528007,1822.76
31219,2.978236,,,,,4.911032e-04,0.1353,287667.42,0.528069,1822.55
31220,3.002089,,,,,4.910483e-04,0.1378,287552.20,0.527857,1823.28
31221,3.008741,,,,,4.909934e-04,0.1382,287554.12,0.527861,1823.27
31222,2.999691,,,,,4.909386e-04,0.1434,287568.30,0.527887,1823.18
31223,3.013719,,,,,4.908837e-04,0.1453,287496.37,0.527755,1823.63
31224,2.999284,,,,,4.908289e-04,0.1535,287450.34,0.527670,1823.93
31225,3.008550,,,,,4.907741e-04,0.1438,287462.44,0.527693,1823.85
31226,2.988226,,,,,4.907192e-04,0.1498,287397.07,0.527573,1824.26
31227,2.972261,,,,,4.906644e-04,0.1419,287334.62,0.527458,1824.66
31228,2.991317,,,,,4.906096e-04,0.1456,287357.30,0.527500,1824.52
31229,3.007430,,,,,4.905548e-04,0.1394,287053.65,0.526942,1826.45
31230,2.980964,,,,,4.905000e-04,0.1415,287396.02,0.527571,1824.27
31231,2.998944,,,,,4.904451e-04,0.1451,287413.59,0.527603,1824.16
31232,3.003782,,,,,4.903903e-04,0.1461,286837.11,0.526545,1827.82
31233,2.975351,,,,,4.903356e-04,0.1467,287329.77,0.527449,1824.69
31234,2.995815,,,,,4.902808e-04,0.1438,287345.47,0.527478,1824.59
31235,3.024862,,,,,4.902260e-04,0.1411,287397.71,0.527574,1824.26
31236,2.988978,,,,,4.901712e-04,0.1534,287389.67,0.527559,1824.31
31237,3.004444,,,,,4.901164e-04,0.1429,287334.47,0.527458,1824.66
31238,2.977831,,,,,4.900617e-04,0.1430,287427.19,0.527628,1824.07
31239,3.010659,,,,,4.900069e-04,0.1496,287338.82,0.527466,1824.63
31240,3.012589,,,,,4.899521e-04,0.1411,242565.43,0.445275,2161.43
31241,3.025569,,,,,4.898974e-04,0.1469,288349.90,0.529322,1818.24
31242,2.997107,,,,,4.898426e-04,0.1487,287424.30,0.527623,1824.09
31243,3.003819,,,,,4.897879e-04,0.1366,287439.59,0.527651,1823.99
31244,3.018948,,,,,4.897331e-04,0.1484,287495.62,0.527753,1823.64
31245,2.992970,,,,,4.896784e-04,0.1475,287384.22,0.527549,1824.35
31246,3.032673,,,,,4.896237e-04,0.1436,287467.17,0.527701,1823.82
31247,3.016195,,,,,4.895690e-04,0.1393,287302.11,0.527398,1824.87
31248,2.995623,,,,,4.895142e-04,0.1395,287350.16,0.527486,1824.56
31249,3.023458,,,,,4.894595e-04,0.1432,287404.92,0.527587,1824.21
31250,2.990376,,,,,4.894048e-04,0.1528,287592.89,0.527932,1823.02
31251,2.981485,,,,,4.893501e-04,0.1443,287362.89,0.527510,1824.48
31252,3.010649,,,,,4.892954e-04,0.1541,287630.96,0.528002,1822.78
31253,3.022745,,,,,4.892407e-04,0.1418,287580.93,0.527910,1823.10
31254,2.991995,,,,,4.891861e-04,0.1371,287552.31,0.527858,1823.28
31255,3.003727,,,,,4.891314e-04,0.1397,287556.98,0.527866,1823.25
31256,2.982992,,,,,4.890767e-04,0.1425,287462.44,0.527693,1823.85
31257,2.998637,,,,,4.890220e-04,0.1378,287554.91,0.527862,1823.26
31258,3.003282,,,,,4.889674e-04,0.1425,287489.23,0.527742,1823.68
31259,2.983069,,,,,4.889127e-04,0.1478,287626.07,0.527993,1822.81
31260,3.013770,,,,,4.888580e-04,0.1354,287597.78,0.527941,1822.99
31261,3.009849,,,,,4.888034e-04,0.1357,287457.89,0.527684,1823.88
31262,2.996890,,,,,4.887488e-04,0.1442,287458.34,0.527685,1823.87
31263,3.004315,,,,,4.886941e-04,0.1351,287633.26,0.528006,1822.77
31264,3.008430,,,,,4.886395e-04,0.1377,287658.80,0.528053,1822.60
31265,3.024577,,,,,4.885849e-04,0.1366,287192.58,0.527197,1825.56
31266,2.997339,,,,,4.885302e-04,0.1356,287438.58,0.527649,1824.00
31267,3.000350,,,,,4.884756e-04,0.1353,287371.75,0.527526,1824.42
31268,2.986881,,,,,4.884210e-04,0.1343,287509.49,0.527779,1823.55
31269,2.980174,,,,,4.883664e-04,0.1408,287528.06,0.527813,1823.43
31270,3.014804,,,,,4.883118e-04,0.1446,287537.95,0.527831,1823.37
31271,2.994443,,,,,4.882572e-04,0.1347,287602.18,0.527949,1822.96
31272,2.961005,,,,,4.882026e-04,0.1441,287695.91,0.528121,1822.37
31273,3.018098,,,,,4.881480e-04,0.1377,287485.10,0.527734,1823.70
31274,3.006627,,,,,4.880934e-04,0.1389,287593.27,0.527933,1823.02
31275,3.003300,,,,,4.880389e-04,0.1366,287677.62,0.528088,1822.48
31276,2.993128,,,,,4.879843e-04,0.1376,287523.21,0.527804,1823.46
31277,3.027568,,,,,4.879297e-04,0.1449,287551.94,0.527857,1823.28
31278,2.997179,,,,,4.878752e-04,0.1375,287463.45,0.527694,1823.84
31279,3.007728,,,,,4.878206e-04,0.1355,287445.49,0.527661,1823.96
31280,2.988926,,,,,4.877661e-04,0.1426,287268.82,0.527337,1825.08
31281,2.983162,,,,,4.877115e-04,0.1376,246512.15,0.452520,2126.82
31282,2.974053,,,,,4.876570e-04,0.1342,288944.48,0.530413,1814.49
31283,3.013909,,,,,4.876024e-04,0.1392,287620.54,0.527983,1822.85
31284,3.005579,,,,,4.875479e-04,0.1362,287570.59,0.527891,1823.16
31285,3.003096,,,,,4.874934e-04,0.1374,287508.67,0.527777,1823.56
31286,3.012937,,,,,4.874389e-04,0.1395,287539.04,0.527833,1823.36
31287,3.000409,,,,,4.873843e-04,0.1353,287338.56,0.527465,1824.64
31288,3.001165,,,,,4.873298e-04,0.1420,287643.49,0.528025,1822.70
31289,2.986730,,,,,4.872753e-04,0.1357,287630.62,0.528001,1822.78
31290,2.982992,,,,,4.872208e-04,0.1379,287596.88,0.527939,1823.00
31291,2.997496,,,,,4.871663e-04,0.1397,287581.31,0.527911,1823.09
31292,2.981816,,,,,4.871119e-04,0.1408,287593.00,0.527932,1823.02
31293,3.012425,,,,,4.870574e-04,0.1420,287560.85,0.527873,1823.22
31294,3.024195,,,,,4.870029e-04,0.1418,287684.21,0.528100,1822.44
31295,3.004378,,,,,4.869484e-04,0.1409,287689.62,0.528110,1822.41
31296,2.998949,,,,,4.868940e-04,0.1409,287541.03,0.527837,1823.35
31297,3.001222,,,,,4.868395e-04,0.1461,287567.24,0.527885,1823.18
31298,3.016439,,,,,4.867850e-04,0.1449,287672.28,0.528078,1822.52
31299,3.007826,,,,,4.867306e-04,0.1395,287578.45,0.527906,1823.11
31300,3.016169,,,,,4.866761e-04,0.1412,287372.28,0.527527,1824.42
31301,3.007120,,,,,4.866217e-04,0.1407,287353.73,0.527493,1824.54
31302,2.999268,,,,,4.865673e-04,0.1407,287529.83,0.527816,1823.42
31303,2.981018,,,,,4.865128e-04,0.1435,287331.61,0.527452,1824.68
31304,3.007257,,,,,4.864584e-04,0.1520,287554.16,0.527861,1823.27
31305,2.998881,,,,,4.864040e-04,0.1377,287623.14,0.527988,1822.83
31306,3.020197,,,,,4.863496e-04,0.1443,287397.56,0.527573,1824.26
31307,3.019308,,,,,4.862952e-04,0.1420,287460.56,0.527689,1823.86
31308,2.995404,,,,,4.862408e-04,0.1358,287372.17,0.527527,1824.42
31309,2.969732,,,,,4.861864e-04,0.1335,287375.88,0.527534,1824.40
31310,3.012538,,,,,4.861320e-04,0.1380,287350.31,0.527487,1824.56
31311,3.017782,,,,,4.860776e-04,0.1357,287278.65,0.527355,1825.02
31312,2.990705,,,,,4.860232e-04,0.1421,287389.44,0.527559,1824.31
31313,2.974412,,,,,4.859688e-04,0.1388,287210.74,0.527231,1825.45
31314,2.991274,,,,,4.859145e-04,0.1559,287100.08,0.527027,1826.15
31315,3.019656,,,,,4.858601e-04,0.1480,287370.81,0.527524,1824.43
31316,2.967873,,,,,4.858057e-04,0.1580,287460.75,0.527689,1823.86
31317,3.010440,,,,,4.857514e-04,0.1484,287455.37,0.527680,1823.89
31318,3.032548,,,,,4.856970e-04,0.1513,287537.69,0.527831,1823.37
31319,2.990902,,,,,4.856427e-04,0.1392,287452.03,0.527673,1823.91
31320,2.999929,,,,,4.855883e-04,0.1437,287360.49,0.527505,1824.50
31321,3.005317,,,,,4.855340e-04,0.1449,287404.65,0.527587,1824.22
31322,3.000344,,,,,4.854797e-04,0.1499,287425.99,0.527626,1824.08
31323,2.983608,,,,,4.854253e-04,0.1360,287304.88,0.527403,1824.85
31324,2.983134,,,,,4.853710e-04,0.1447,287555.32,0.527863,1823.26
31325,2.984602,,,,,4.853167e-04,0.1400,287444.21,0.527659,1823.96
31326,3.022268,,,,,4.852624e-04,0.1406,287447.29,0.527665,1823.94
31327,3.034315,,,,,4.852081e-04,0.1515,286886.62,0.526636,1827.51
31328,2.994048,,,,,4.851538e-04,0.1384,287541.26,0.527837,1823.35
31329,3.009049,,,,,4.850995e-04,0.1550,287405.11,0.527587,1824.21
31330,2.983305,,,,,4.850452e-04,0.1400,287449.66,0.527669,1823.93
31331,3.024590,,,,,4.849909e-04,0.1466,287337.85,0.527464,1824.64
31332,2.970145,,,,,4.849367e-04,0.1498,287419.94,0.527615,1824.12
31333,3.016437,,,,,4.848824e-04,0.1501,287439.78,0.527651,1823.99
31334,3.000864,,,,,4.848281e-04,0.1493,287295.24,0.527386,1824.91
31335,3.003506,,,,,4.847739e-04,0.1464,287486.04,0.527736,1823.70
31336,3.022546,,,,,4.847196e-04,0.1598,245529.63,0.450717,2135.33
31337,2.979378,,,,,4.846653e-04,0.1427,288806.65,0.530160,1815.36
31338,2.994619,,,,,4.846111e-04,0.1500,287627.65,0.527996,1822.80
31339,2.998795,,,,,4.845569e-04,0.1568,287394.89,0.527569,1824.28
31340,3.005514,,,,,4.845026e-04,0.1404,287436.36,0.527645,1824.01
31341,3.024408,,,,,4.844484e-04,0.1585,287541.15,0.527837,1823.35
31342,2.997615,,,,,4.843942e-04,0.1413,245759.52,0.451139,2133.34
31343,3.001409,,,,,4.843399e-04,0.1392,287564.05,0.527879,1823.20
31344,2.987711,,,,,4.842857e-04,0.1474,287483.18,0.527731,1823.72
31345,2.956886,,,,,4.842315e-04,0.1424,287431.55,0.527636,1824.04
31346,3.001698,,,,,4.841773e-04,0.1464,287354.55,0.527495,1824.53
31347,2.998209,,,,,4.841231e-04,0.1471,287425.24,0.527624,1824.08
31348,3.024879,,,,,4.840689e-04,0.1361,287410.03,0.527596,1824.18
31349,2.996770,,,,,4.840147e-04,0.1430,287339.27,0.527466,1824.63
31350,3.007654,,,,,4.839606e-04,0.1452,287414.68,0.527605,1824.15
31351,2.997689,,,,,4.839064e-04,0.1438,287383.62,0.527548,1824.35
31352,3.030879,,,,,4.838522e-04,0.1603,287284.20,0.527365,1824.98
31353,2.991113,,,,,4.837980e-04,0.1408,287431.10,0.527635,1824.05
31354,3.017122,,,,,4.837439e-04,0.1472,287381.82,0.527545,1824.36
31355,3.011821,,,,,4.836897e-04,0.1449,287383.88,0.527548,1824.35
31356,2.987411,,,,,4.836356e-04,0.1463,287366.80,0.527517,1824.46
31357,3.013639,,,,,4.835814e-04,0.1528,287327.26,0.527444,1824.71
31358,2.969002,,,,,4.835273e-04,0.1623,287390.94,0.527561,1824.30
31359,2.985602,,,,,4.834731e-04,0.1615,287521.07,0.527800,1823.48
31360,2.999847,,,,,4.834190e-04,0.1499,287322.87,0.527436,1824.73
31361,2.989016,,,,,4.833649e-04,0.1525,287527.12,0.527811,1823.44
31362,2.995027,,,,,4.833108e-04,0.1519,287594.70,0.527935,1823.01
31363,2.995008,,,,,4.832566e-04,0.1467,287526.11,0.527809,1823.44
31364,3.016728,,,,,4.832025e-04,0.1608,287273.32,0.527345,1825.05
31365,3.007232,,,,,4.831484e-04,0.1481,287565.96,0.527883,1823.19
31366,3.002744,,,,,4.830943e-04,0.1483,287638.86,0.528016,1822.73
31367,3.003303,,,,,4.830402e-04,0.1528,287651.28,0.528039,1822.65
31368,2.999020,,,,,4.829861e-04,0.1542,287515.85,0.527791,1823.51
31369,3.046021,,,,,4.829321e-04,0.1502,287513.55,0.527786,1823.52
31370,3.034233,,,,,4.828780e-04,0.1489,287614.03,0.527971,1822.89
31371,3.019782,,,,,4.828239e-04,0.1380,287644.17,0.528026,1822.70
31372,2.975843,,,,,4.827698e-04,0.1494,287679.50,0.528091,1822.47
31373,3.001458,,,,,4.827158e-04,0.1395,287769.40,0.528256,1821.90
31374,3.016347,,,,,4.826617e-04,0.1434,287625.58,0.527992,1822.81
31375,3.001750,,,,,4.826077e-04,0.1457,287435.35,0.527643,1824.02
31376,2.984383,,,,,4.825536e-04,0.1373,287614.78,0.527972,1822.88
31377,2.999016,,,,,4.824996e-04,0.1437,287525.70,0.527809,1823.45
31378,3.005252,,,,,4.824456e-04,0.1422,287639.09,0.528017,1822.73
31379,2.995806,,,,,4.823915e-04,0.1348,287759.65,0.528238,1821.96
31380,3.002089,,,,,4.823375e-04,0.1444,287730.47,0.528185,1822.15
31381,3.009221,,,,,4.822835e-04,0.1407,287564.05,0.527879,1823.20
31382,2.962907,,,,,4.822295e-04,0.1355,287636.75,0.528013,1822.74
31383,3.011170,,,,,4.821754e-04,0.1470,287556.79,0.527866,1823.25
31384,3.018863,,,,,4.821214e-04,0.1443,287564.20,0.527879,1823.20
31385,2.991156,,,,,4.820674e-04,0.1446,287642.70,0.528023,1822.71
31386,2.992390,,,,,4.820134e-04,0.1437,287502.65,0.527766,1823.59
31387,3.001676,,,,,4.819595e-04,0.1456,287457.06,0.527683,1823.88
31388,2.983494,,,,,4.819055e-04,0.1443,287455.82,0.527680,1823.89
31389,2.961766,,,,,4.818515e-04,0.1471,287490.32,0.527744,1823.67
31390,3.030922,,,,,4.817975e-04,0.1407,287542.20,0.527839,1823.34
31391,3.006087,,,,,4.817436e-04,0.1489,287474.99,0.527716,1823.77
31392,3.023829,,,,,4.816896e-04,0.1402,287320.16,0.527431,1824.75
31393,2.967896,,,,,4.816356e-04,0.1431,287504.38,0.527770,1823.58
31394,2.995907,,,,,4.815817e-04,0.1380,287370.74,0.527524,1824.43
31395,3.024252,,,,,4.815277e-04,0.1402,287499.95,0.527761,1823.61
31396,3.024590,,,,,4.814738e-04,0.1555,287373.71,0.527530,1824.41
31397,3.009606,,,,,4.814199e-04,0.1430,244107.65,0.448107,2147.77
31398,3.013560,,,,,4.813659e-04,0.1421,287521.30,0.527801,1823.48
31399,3.015378,,,,,4.813120e-04,0.1495,287277.11,0.527352,1825.03
31400,3.005477,,,,,4.812581e-04,0.1400,287529.83,0.527816,1823.42
31401,3.021209,,,,,4.812042e-04,0.1398,287469.16,0.527705,1823.81
31402,2.990321,,,,,4.811503e-04,0.1480,287377.27,0.527536,1824.39
31403,3.027811,,,,,4.810964e-04,0.1468,287359.14,0.527503,1824.50
31404,3.001940,,,,,4.810425e-04,0.1418,287473.15,0.527712,1823.78
31405,3.020119,,,,,4.809886e-04,0.1410,287404.17,0.527586,1824.22
31406,3.011575,,,,,4.809347e-04,0.1512,287320.20,0.527431,1824.75
31407,2.971025,,,,,4.808808e-04,0.1398,287490.29,0.527744,1823.67
31408,3.021924,,,,,4.808269e-04,0.1494,287394.96,0.527569,1824.28
31409,2.996575,,,,,4.807730e-04,0.1452,287425.01,0.527624,1824.09
31410,3.003689,,,,,4.807192e-04,0.1375,287372.05,0.527527,1824.42
31411,2.984917,,,,,4.806653e-04,0.1491,287290.36,0.527377,1824.94
31412,3.010220,,,,,4.806114e-04,0.1484,287403.41,0.527584,1824.22
31413,2.998493,,,,,4.805576e-04,0.1546,287508.67,0.527777,1823.56
31414,2.983779,,,,,4.805037e-04,0.1544,287507.09,0.527775,1823.57
31415,2.999893,,,,,4.804499e-04,0.1497,287382.19,0.527545,1824.36
31416,2.991198,,,,,4.803961e-04,0.1643,287542.31,0.527839,1823.34
31417,2.968848,,,,,4.803422e-04,0.1452,287289.80,0.527376,1824.94
31418,2.988930,,,,,4.802884e-04,0.1559,287472.73,0.527711,1823.78
31419,3.005811,,,,,4.802346e-04,0.1529,287450.90,0.527671,1823.92
31420,3.006763,,,,,4.801808e-04,0.1422,287343.70,0.527475,1824.60
31421,3.016360,,,,,4.801270e-04,0.1518,286787.77,0.526454,1828.14
31422,2.995786,,,,,4.800732e-04,0.1625,287265.18,0.527330,1825.10
31423,3.021814,,,,,4.800194e-04,0.1414,287480.18,0.527725,1823.74
31424,2.990621,,,,,4.799656e-04,0.1376,287304.55,0.527403,1824.85
31425,3.003436,,,,,4.799118e-04,0.1542,287509.23,0.527778,1823.55
31426,2.994045,,,,,4.798580e-04,0.1532,287343.33,0.527474,1824.60
31427,3.000038,,,,,4.798042e-04,0.1326,287403.83,0.527585,1824.22
31428,2.998843,,,,,4.797504e-04,0.1673,287365.59,0.527515,1824.46
31429,2.997407,,,,,4.796967e-04,0.1507,287378.21,0.527538,1824.38
31430,2.989709,,,,,4.796429e-04,0.1386,287354.03,0.527494,1824.54
31431,2.989313,,,,,4.795892e-04,0.1516,287399.17,0.527576,1824.25
31432,2.996893,,,,,4.795354e-04,0.1495,287219.29,0.527246,1825.39
31433,3.010418,,,,,4.794817e-04,0.1454,287245.14,0.527294,1825.23
31434,3.004612,,,,,4.794279e-04,0.1516,287269.34,0.527338,1825.07
31435,2.997151,,,,,4.793742e-04,0.1551,287297.23,0.527389,1824.90
31436,3.029569,,,,,4.793205e-04,0.1509,246753.55,0.452964,2124.74
31437,3.006561,,,,,4.792667e-04,0.1555,288890.28,0.530314,1814.83
31438,2.990263,,,,,4.792130e-04,0.1492,287411.79,0.527600,1824.17
31439,3.011317,,,,,4.791593e-04,0.1514,287551.26,0.527856,1823.29
31440,3.023781,,,,,4.791056e-04,0.1405,287569.24,0.527889,1823.17
31441,3.008958,,,,,4.790519e-04,0.1495,287591.80,0.527930,1823.03
31442,2.991308,,,,,4.789982e-04,0.1416,287604.06,0.527953,1822.95
31443,3.017648,,,,,4.789445e-04,0.1362,287527.39,0.527812,1823.44
31444,2.991818,,,,,4.788908e-04,0.1464,287039.86,0.526917,1826.53
31445,3.002850,,,,,4.788371e-04,0.1439,287573.90,0.527897,1823.14
31446,3.021706,,,,,4.787834e-04,0.1337,287654.48,0.528045,1822.63
31447,2.996817,,,,,4.787298e-04,0.1436,287615.39,0.527973,1822.88
31448,2.992537,,,,,4.786761e-04,0.1499,287409.54,0.527595,1824.18
31449,3.025722,,,,,4.786224e-04,0.1424,287619.94,0.527982,1822.85
31450,2.933220,,,,,4.785688e-04,0.1481,287796.89,0.528307,1821.73
31451,2.987179,,,,,4.785151e-04,0.1448,287670.66,0.528075,1822.53
31452,3.014693,,,,,4.784615e-04,0.1538,287678.22,0.528089,1822.48
31453,2.991028,,,,,4.784078e-04,0.1548,287628.44,0.527997,1822.80
31454,2.976869,,,,,4.783542e-04,0.1488,287616.93,0.527976,1822.87
31455,2.982059,,,,,4.783006e-04,0.1530,287837.09,0.528380,1821.47
31456,2.994503,,,,,4.782470e-04,0.1606,287685.48,0.528102,1822.43
31457,2.996773,,,,,4.781933e-04,0.1493,287803.75,0.528319,1821.69
31458,2.980751,,,,,4.781397e-04,0.1509,287858.26,0.528419,1821.34
31459,3.010969,,,,,4.780861e-04,0.1571,287871.42,0.528443,1821.26
31460,2.973807,,,,,4.780325e-04,0.1447,287717.33,0.528160,1822.23
31461,2.993100,,,,,4.779789e-04,0.1454,287821.34,0.528351,1821.57
31462,2.985182,,,,,4.779253e-04,0.1556,287907.41,0.528509,1821.03
31463,3.009713,,,,,4.778717e-04,0.1397,287808.65,0.528328,1821.65
31464,3.014714,,,,,4.778181e-04,0.1416,287778.44,0.528273,1821.85
31465,3.022709,,,,,4.777646e-04,0.1426,287568.45,0.527887,1823.18
31466,2.959347,,,,,4.777110e-04,0.1460,287617.64,0.527977,1822.86
31467,2.998410,,,,,4.776574e-04,0.1398,287625.47,0.527992,1822.81
31468,3.011204,,,,,4.776039e-04,0.1493,287632.54,0.528005,1822.77
31469,2.991507,,,,,4.775503e-04,0.1391,287452.55,0.527674,1823.91
31470,3.008798,,,,,4.774968e-04,0.1405,287666.52,0.528067,1822.55
31471,2.996690,,,,,4.774432e-04,0.1411,287619.79,0.527981,1822.85
31472,2.976884,,,,,4.773897e-04,0.1369,287619.15,0.527980,1822.85
31473,2.992848,,,,,4.773361e-04,0.1499,287722.00,0.528169,1822.20
31474,2.977159,,,,,4.772826e-04,0.1389,287553.10,0.527859,1823.27
31475,2.998025,,,,,4.772291e-04,0.1452,287678.82,0.528090,1822.48
31476,3.004287,,,,,4.771756e-04,0.1481,287578.56,0.527906,1823.11
31477,2.999848,,,,,4.771220e-04,0.1456,287359.44,0.527504,1824.50
31478,2.998841,,,,,4.770685e-04,0.1425,287408.79,0.527594,1824.19
31479,3.017252,,,,,4.770150e-04,0.1498,287361.54,0.527507,1824.49
31480,2.992293,,,,,4.769615e-04,0.1352,287433.77,0.527640,1824.03
31481,2.994280,,,,,4.769080e-04,0.1421,287541.03,0.527837,1823.35
31482,3.008662,,,,,4.768546e-04,0.1472,287766.01,0.528250,1821.92
31483,2.999611,,,,,4.768011e-04,0.1421,287575.48,0.527900,1823.13
31484,2.991366,,,,,4.767476e-04,0.1478,287672.95,0.528079,1822.51
31485,3.032357,,,,,4.766941e-04,0.1343,287640.10,0.528019,1822.72
31486,3.009738,,,,,4.766407e-04,0.1407,287513.78,0.527787,1823.52
31487,3.016701,,,,,4.765872e-04,0.1432,287717.33,0.528160,1822.23
31488,2.974342,,,,,4.765337e-04,0.1422,287766.69,0.528251,1821.92
31489,3.016368,,,,,4.764803e-04,0.1412,287506.94,0.527774,1823.57
31490,3.017200,,,,,4.764269e-04,0.1464,287674.08,0.528081,1822.51
31491,2.996940,,,,,4.763734e-04,0.1520,245261.26,0.450224,2137.67
31492,2.982829,,,,,4.763200e-04,0.1346,289170.60,0.530828,1813.08
31493,3.025686,,,,,4.762665e-04,0.1492,287800.25,0.528313,1821.71
31494,3.007744,,,,,4.762131e-04,0.1442,287736.42,0.528196,1822.11
31495,3.018587,,,,,4.761597e-04,0.1381,287624.15,0.527989,1822.82
31496,3.017945,,,,,4.761063e-04,0.1488,287648.94,0.528035,1822.67
31497,2.985625,,,,,4.760529e-04,0.1438,287565.66,0.527882,1823.19
31498,3.015782,,,,,4.759995e-04,0.1407,245237.96,0.450181,2137.87
31499,3.009984,,,,,4.759461e-04,0.1451,287795.31,0.528304,1821.74
31500,2.986654,2.9982,0.3266,,,4.758927e-04,0.1502,18049.39,0.033133,29047.42
31501,2.985690,,,,,4.758393e-04,0.1447,290644.00,0.533533,1803.88
31502,3.005833,,,,,4.757859e-04,0.1471,290942.36,0.534081,1802.03
31503,3.012863,,,,,4.757325e-04,0.1461,290692.95,0.533623,1803.58
31504,3.008474,,,,,4.756792e-04,0.1414,290618.19,0.533486,1804.04
31505,3.001459,,,,,4.756258e-04,0.1497,290549.84,0.533360,1804.47
31506,2.980227,,,,,4.755725e-04,0.1441,290441.77,0.533162,1805.14
31507,3.013439,,,,,4.755191e-04,0.1550,290283.51,0.532871,1806.12
31508,2.974463,,,,,4.754657e-04,0.1492,290135.21,0.532599,1807.05
31509,2.981348,,,,,4.754124e-04,0.1414,289999.80,0.532350,1807.89
31510,2.980493,,,,,4.753591e-04,0.1454,289934.46,0.532230,1808.30
31511,3.012081,,,,,4.753057e-04,0.1507,289918.10,0.532200,1808.40
31512,3.007561,,,,,4.752524e-04,0.1449,289729.82,0.531855,1809.58
31513,2.999389,,,,,4.751991e-04,0.1419,289319.70,0.531102,1812.14
31514,3.002795,,,,,4.751458e-04,0.1551,289063.37,0.530631,1813.75
31515,3.023511,,,,,4.750924e-04,0.1455,288896.92,0.530326,1814.79
31516,2.990988,,,,,4.750391e-04,0.1515,288808.51,0.530164,1815.35
31517,3.002222,,,,,4.749858e-04,0.1510,288654.86,0.529882,1816.31
31518,3.023026,,,,,4.749325e-04,0.1391,288570.66,0.529727,1816.84
31519,2.994441,,,,,4.748792e-04,0.1447,288533.74,0.529659,1817.08
31520,2.998622,,,,,4.748260e-04,0.1439,288507.01,0.529610,1817.25
31521,2.986470,,,,,4.747727e-04,0.1443,288406.36,0.529425,1817.88
31522,3.016364,,,,,4.747194e-04,0.1520,288363.55,0.529347,1818.15
31523,2.994305,,,,,4.746661e-04,0.1470,288213.13,0.529071,1819.10
31524,2.992994,,,,,4.746129e-04,0.1445,288028.72,0.528732,1820.26
31525,2.998655,,,,,4.745596e-04,0.1415,287962.19,0.528610,1820.68
31526,3.008827,,,,,4.745064e-04,0.1412,287971.16,0.528626,1820.63
31527,3.031494,,,,,4.744531e-04,0.1441,287826.46,0.528361,1821.54
31528,3.023456,,,,,4.743999e-04,0.1394,287738.30,0.528199,1822.10
31529,3.003940,,,,,4.743466e-04,0.1363,287761.98,0.528242,1821.95
31530,2.992834,,,,,4.742934e-04,0.1391,287586.65,0.527921,1823.06
31531,3.020239,,,,,4.742402e-04,0.1370,287508.82,0.527778,1823.55
31532,3.010520,,,,,4.741869e-04,0.1404,287576.08,0.527901,1823.13
31533,2.984028,,,,,4.741337e-04,0.1413,287507.65,0.527776,1823.56
31534,3.017486,,,,,4.740805e-04,0.1439,287406.12,0.527589,1824.21
31535,3.011081,,,,,4.740273e-04,0.1444,287349.11,0.527485,1824.57
31536,2.990249,,,,,4.739741e-04,0.1446,287301.54,0.527397,1824.87
31537,2.993674,,,,,4.739209e-04,0.1394,287361.43,0.527507,1824.49
31538,3.000010,,,,,4.738677e-04,0.1515,287240.67,0.527285,1825.26
